A,B,C,D,E,F,G,H,I,J,L,M,Monto,N,O,P,Q,R,S,Fraude
0,6,0,0,3,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,42.06,1
0,6,18,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,23.34,1
0,5,474,0,0,0.0,0.0,0,0,0,2,2,99.07,1,0,2,99.07,99.07,9.55,1
0,6,1774,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,98.66,1
0,14,4190,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,45.99,1
0,14,14336,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.7,1
0,6,20620,0,0,0.0,0.0,0,0,7,1,1,0.0,1,0,1,0.0,0.0,21.13,1
2,7,18196,4,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,24.39,1
2,9,63309,0,4,0.034,0.0,0,0,0,2,1,0.0,1,0,1,0.0,0.0,31.25,1
0,8,1981,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.18,1
0,7,32576,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,11.87,0
0,10,222,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,48.4,0
0,3,3677,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,28.77,0
0,12,6083,1,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,5.11,0
1,1,19665,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,4.5,0
0,7,10185,0,1,0.058,0.0,0,0,2,1,2,0.0,2,0,2,0.0,0.0,1.11,0
0,5,14212,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,86.83,0
0,10,861,0,0,0.0,0.0,0,0,0,0,5,0.0,1,0,2,0.0,0.0,34.11,0
1,3,17,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,25.82,0
0,2,22086,0,0,0.0,0.0,0,0,2,2,2,0.0,2,0,1,0.0,0.0,36.82,0
0,4,28387,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,45.78,0
0,1,20078,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.07,0
1,1,462,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,15.74,0
0,8,27337,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.78,0
0,15,53371,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,29.54,0
0,12,120975,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,13.86,0
0,4,4270,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,29.94,0
0,4,7852,0,1,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,5.36,0
0,11,28537,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,37.22,0
0,12,61435,0,3,0.001,0.0,0,3,0,0,1,0.0,1,0,1,0.0,0.0,35.28,0
0,5,11881,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,7.92,0
0,3,357241,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,21.52,0
0,1,26729,0,4,0.077,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,37.7,0
0,15,49197,0,8,0.0,0.0,0,0,0,0,1,0.0,1,0,5,0.0,0.0,84.03,0
0,3,1633,0,6,0.007,0.0,0,0,13,1,2,0.0,1,0,2,0.0,0.0,18.97,0
0,1,25342,0,0,0.0,0.0,0,0,0,2,9,0.0,1,0,2,0.0,0.0,13.33,0
1,6,84,0,2,0.038,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,12.58,0
0,4,2488,0,0,0.0,0.0,0,0,0,1,1,72.91,1,0,1,72.91,72.91,27.82,0
0,9,606,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,45.56,0
0,2,2578,0,0,0.0,0.0,0,0,12,2,2,0.0,2,0,2,0.0,0.0,2.07,0
0,8,120,0,0,0.0,0.0,0,0,2,1,2,0.0,1,0,1,0.0,0.0,99.68,0
0,7,23992,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,19.12,0
0,12,10293,0,0,0.0,0.0,0,0,13,0,6,0.0,1,0,3,0.0,0.0,24.34,0
0,10,449411,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,91.55,0
1,6,35995,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,8.0,0
0,10,28433,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,3.34,0
0,17,14209,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,17.78,0
0,6,2965,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,29.78,0
0,1,141,0,0,0.0,0.0,0,0,0,6,5,0.0,1,0,1,0.0,0.0,54.44,0
0,9,120410,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,0.18,0
0,1,49776,0,0,0.0,0.0,0,0,2,0,4,0.0,1,0,3,0.0,0.0,14.64,0
0,3,2884,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,20.72,0
0,14,5180,0,0,0.0,0.0,0,0,2,2,3,0.0,1,0,3,0.0,0.0,14.72,0
0,4,1651,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.65,0
0,7,7827,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,18.59,0
0,9,7185,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,7.1,0
0,8,28479,0,1,0.125,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.51,0
0,7,113744,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,83.65,0
0,4,22,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,32.94,0
0,2,43,0,1,0.014,0.0,0,1,2,0,1,0.0,1,0,2,0.0,0.0,4.55,0
0,13,112,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,31.03,0
0,9,526248,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,30.07,0
0,9,4712,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,57.16,0
0,7,1026,0,0,0.0,0.0,0,0,0,1,3,105.49,2,0,1,105.49,105.49,19.35,0
0,4,104554,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,11.22,0
0,8,21576,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,51.35,0
0,8,14384,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,7.05,0
0,5,1496,0,0,0.0,0.0,0,0,0,1,3,0.0,1,0,1,0.0,0.0,13.0,0
0,4,7216,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,10.95,0
0,6,5441,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.15,0
0,4,8826,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,21.45,0
0,13,3792,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,88.48,0
0,5,0,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.93,0
0,7,23,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,41.66,0
0,5,2430,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,15.32,0
0,7,7819,0,3,0.017,0.0,0,3,13,0,1,0.0,1,0,1,0.0,0.0,28.02,0
0,6,2841,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,15.1,0
0,1,27572,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,3.25,0
2,1,19,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,0.45,0
0,8,12027,0,0,0.0,0.0,0,0,13,1,2,0.0,1,0,1,0.0,0.0,92.23,0
3,10,408,0,1,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,95.96,0
0,15,2822,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,18.82,0
0,11,8802,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,3,0.0,0.0,18.51,0
0,5,80411,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,24.22,0
0,9,2220,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,11.08,0
0,8,5424,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,4,0.0,0.0,33.62,0
0,1,5226,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,21.12,0
0,1,100,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,34.55,0
2,6,39433,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.99,0
2,13,79743,0,4,0.011,0.0,0,4,0,0,1,0.0,1,0,1,0.0,0.0,89.1,0
0,5,2592,0,1,0.111,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,9.84,0
0,10,10995,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,40.29,0
0,1,7795,0,0,0.0,0.0,0,0,0,1,1,290.53,1,0,2,290.53,290.53,2.36,0
2,8,4166,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,17.29,0
0,16,14900,0,3,0.003,0.0,0,3,0,2,5,20.36,2,0,1,20.36,20.36,62.24,0
0,7,249,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,10.41,0
0,1,408,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,10.96,0
1,5,65870,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,4.01,0
0,6,4094,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,18.04,0
2,11,19407,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,57.61,0
0,5,5958,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,20.96,0
0,10,1654,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,14.35,0
0,6,11135,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,6.25,0
0,9,101134,0,1,0.007,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,7.26,0
0,6,1807,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,2.39,0
0,2,5148,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,16.89,0
1,10,17596,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,9.3,0
0,6,1833,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,9.78,0
0,4,4852,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,13.42,0
0,6,328796,0,3,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,5.06,0
0,6,3313,0,0,0.0,0.0,0,0,0,1,5,0.0,1,0,1,0.0,0.0,32.36,0
0,6,16230,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,82.86,0
0,3,94206,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,14.09,0
0,7,37697,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,65.53,0
0,5,3581,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,30.77,0
0,14,1769,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,1.07,0
2,7,18409,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,61.41,0
0,1,4879,0,1,0.139,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,0.69,0
0,9,75343,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,12.44,0
5,2,102510,0,0,0.0,0.0,0,0,0,3,3,715.59,3,0,3,715.59,715.59,22.17,0
0,7,9417,0,0,0.0,0.0,0,0,2,1,3,0.0,3,0,1,0.0,0.0,27.13,0
0,11,348090,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,18.96,0
0,1,787,0,0,0.0,0.0,0,0,11,1,1,0.0,1,0,1,0.0,0.0,0.45,0
1,5,37019,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,32.09,0
1,11,348,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,19.09,0
0,5,100001,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,7.52,0
0,6,254,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,52.67,0
0,6,5477,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,27.37,0
0,1,2684,1,2,0.002,0.25,0,0,0,0,1,0.0,1,0,3,0.0,0.0,0.45,0
0,3,12311,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,7.82,0
2,5,12659,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.61,0
0,11,62044,2,0,0.0,0.0,0,0,2,1,1,27.65,1,0,3,27.65,27.65,55.47,0
2,5,61211,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,4.6,0
0,14,104536,1,2,0.008,0.0,0,2,0,0,3,0.0,1,0,5,0.0,0.0,3.09,0
0,14,15789,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,21.89,0
0,4,10613,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,2,0.0,0.0,41.87,0
0,3,148,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,29.11,0
0,10,54084,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,24.15,0
0,1,1014,0,0,0.0,0.0,0,0,2,1,1,338.28,1,0,1,338.28,338.28,11.51,0
0,1,14844,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,1.0,0
0,8,2134,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.69,0
0,13,16904,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,1,0.0,0.0,39.8,0
0,4,93818,0,0,0.0,0.0,0,0,13,2,2,0.0,2,0,3,0.0,0.0,14.48,0
0,6,356142,0,0,0.0,0.0,0,0,0,1,1,29.11,1,0,1,29.11,29.11,26.64,0
0,8,5165,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,37.18,0
1,8,101366,0,2,0.018,0.0,0,0,0,0,3,0.0,1,0,3,0.0,0.0,22.66,0
0,3,33161,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.62,0
0,16,10860,0,0,0.0,0.0,0,0,0,0,6,0.0,1,0,2,0.0,0.0,36.74,0
0,8,4739,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,97.31,0
0,12,3979,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.45,0
0,12,6431,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,23.24,0
0,10,621,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,88.63,0
0,10,98263,0,1,0.02,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.81,0
0,6,13214,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.96,0
0,7,489,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,12.3,0
0,1,8831,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,2.37,0
0,6,18023,0,1,0.008,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,6.42,0
0,2,174,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,22.7,0
0,12,4706,0,1,0.0,0.0,0,0,0,1,1,164.79,1,0,2,164.79,164.79,84.94,0
0,7,6661,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,45.98,0
0,2,54,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,11.91,0
1,9,42720,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,9.22,0
0,12,14773,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,28.54,0
0,9,65893,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,11.08,0
0,8,5761,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,34.12,0
0,4,66,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,28.29,0
0,2,691,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,11.72,0
0,7,31969,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,41.66,0
0,13,3036,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.39,0
0,3,23035,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,1.84,0
0,12,15392,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,13.17,0
0,7,90845,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.95,0
0,8,214,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,19.03,0
0,19,25167,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.97,0
0,3,10296,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,39.17,0
0,2,123,0,0,0.0,0.0,0,0,0,3,5,0.0,1,0,1,0.0,0.0,67.94,0
0,7,447899,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,48.56,0
0,10,27761,0,0,0.0,0.0,0,0,13,1,1,0.0,1,1,3,0.0,0.0,27.2,0
0,5,4552,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,15.77,0
0,8,171858,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,2.73,0
0,14,7604,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,54.36,0
0,3,38980,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,3,0.0,0.0,0.6,0
0,2,7187,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,4,0.0,0.0,3.92,0
0,10,2588,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,81.04,0
5,10,40230,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,50.37,0
0,8,7595,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.12,0
0,14,193,0,0,0.0,0.0,0,0,0,1,2,156.93,2,0,1,156.93,156.93,2.35,0
0,2,350291,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,17.12,0
0,10,360,0,0,0.0,0.0,0,0,0,2,1,0.0,1,0,1,0.0,0.0,47.4,0
0,4,679,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,18.58,0
0,3,2600,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,27.45,0
0,2,5331,2,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,15.52,0
0,12,683,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,22.14,0
0,14,4111,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,33.24,0
1,2,13,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,2,0.0,0.0,3.15,0
0,2,73360,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,36.33,0
0,8,9465,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,30.96,0
0,12,9375,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,16.79,0
0,2,557,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,29.3,0
0,4,366,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,22.9,0
0,4,433,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.38,0
0,16,31797,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,8.42,0
1,1,42157,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,1.32,0
2,15,45407,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,38.51,0
0,9,15053,0,1,1.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,26.98,0
0,18,35674,0,7,0.001,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,85.2,0
1,8,36280,4,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,35.7,0
0,6,4416,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,40.66,0
0,8,2103,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,8.08,0
0,2,31559,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,3,0.0,0.0,0.51,0
0,4,7127,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,11.6,0
1,6,242,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,25.26,0
0,10,124555,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,14.44,0
0,3,327502,0,0,0.0,0.0,0,0,13,1,1,80.75,1,0,1,80.75,80.75,24.15,0
0,8,119,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,45.25,0
0,12,15524,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,37.68,0
1,12,8281,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,44.05,0
0,3,188,0,4,0.043,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,32.33,0
0,9,1692,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,35.05,0
0,2,18095,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,11.25,0
0,2,1485,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.19,0
0,6,34241,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,4.33,0
0,9,2639,1,0,0.0,0.222,0,0,2,2,1,42.56,1,0,1,42.56,42.56,12.27,0
3,13,32349,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,57.78,0
0,1,9863,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,30.91,0
0,4,5805,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,81.91,0
0,19,16834,0,0,0.0,0.0,0,0,0,1,4,0.0,4,0,1,0.0,0.0,1.78,0
0,7,80,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,33.43,0
0,2,1245,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,20.33,0
0,14,54690,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,89.32,0
0,3,69146,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,16.59,0
0,5,26611,0,2,0.25,0.0,0,0,13,0,5,0.0,1,0,5,0.0,0.0,4.01,0
2,8,98231,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,49.92,0
0,13,16670,0,3,0.01,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,0.94,0
0,1,6717,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,0.96,0
5,8,19651,0,0,0.0,0.0,0,0,2,1,3,0.0,1,0,1,0.0,0.0,35.51,0
0,13,14775,0,4,0.001,0.0,0,4,0,0,1,0.0,1,0,4,0.0,0.0,46.88,0
0,3,1264,10,2,0.003,0.0,0,0,2,2,4,0.0,4,0,3,0.0,0.0,16.59,0
0,4,14052,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,0.84,0
0,6,3166,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.64,0
0,14,19507,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,8.84,0
0,8,26148,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,5.8,0
7,7,33382,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,11.84,0
0,12,11858,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,14.36,0
0,1,1097,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,11.47,0
0,5,14419,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,17.61,0
0,5,367841,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,12.14,0
0,8,34129,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,24.28,0
1,10,26660,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,10.22,0
1,1,64021,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.35,0
0,2,3849,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,18.86,0
0,7,8146,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,16.5,0
0,6,327569,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.28,0
1,8,104962,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,52.3,0
0,1,4957,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,58.92,0
0,2,577,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.3,0
0,1,8574,1,0,0.0,0.0,0,0,13,1,3,0.0,3,0,1,0.0,0.0,5.18,0
1,7,5807,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,3.24,0
0,2,7615,1,0,0.0,0.5,0,0,0,0,1,0.0,1,0,1,0.0,0.0,0.78,0
0,5,25164,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,89.73,0
0,7,72463,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,43.88,0
0,12,1819,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,83.25,0
0,4,78,0,5,0.028,0.0,0,4,2,0,2,0.0,1,0,2,0.0,0.0,4.22,0
0,9,155380,0,4,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.16,0
